id,name
49320,Механик
49321,Механик (судовой)
49322,Механик автомобильной колонны
49323,Механик-бригадир пассажирского поезда
49324,Механик бурильно-гидрографической машины
49325,Механик вагона-транспортера
49326,Механик вездехода
49327,Механик гаража
49328,Механик гидроузла (шлюза)
49329,Механик грузового района (участка)
49330,Механик группы отряда
49331,Механик дизельной и холодильной установок
49332,Механик дренажной шахты
49333,Механик изотермических вагонов для перевозки живой рыбы
49334,Механик-инструктор бортовой
49335,Механик линейный флота (по флоту)
49336,Механик льдозавода
49337,Механик маяка
49338,Механик на дноочистительном снаряде
49339,"Механик на землесосе, земснаряде"
49340,Механик-наладчик
49341,Механик-наставник
49342,Механик перегрузочных машин (по погрузочно-разгрузочным механизмам)
49343,"Механик по буровым, горным работам"
49344,Механик по крановому хозяйству
49345,Механик по подъемным установкам
49346,Механик по ремонту оборудования
49347,Механик по ремонту транспорта
49348,Механик портового флота
49349,Механик по судовым системам
49350,Механик производства
49351,Механик радионавигационной системы
49352,Механик рефрижераторного поезда (секции)
49353,Механик рефрижераторных установок
49354,Механик участка
49355,Механик учебного полигона
49356,Механик флота (по флоту)
49357,Механик цеха
49358,Миколог
49359,Микробиолог
49360,Минералог
49361,Министр
49362,Мировой судья
49363,Младшая медицинская сестра по уходу за больными
49364,Младшая сестра милосердия
49365,Младший воспитатель
49366,Младший фармацевт
49367,Модельер
49368,Модельер-конструктор
49369,Монтажер
49370,Музейный смотритель
49371,Музыкальный оформитель
49372,Музыкальный руководитель
49373,Мэр
49374,Медицинская сестра-анестезист
49375,Медицинская сестра врача общей практики
49376,Медицинская сестра кабинета
49377,Медицинская сестра операционная
49378,Медицинская сестра патронажная
49379,Медицинская сестра перевязочной
49380,Медицинская сестра по массажу
49381,Медицинская сестра по физиотерапии
49382,Медицинская сестра процедурной
49383,Медицинская сестра стерилизационной
49384,Наблюдатель судовой
49385,Нарядчик
49386,Нарядчик багажного отделения
49387,"Нарядчик локомотивных (поездных, рефрижераторных) бригад"
49388,Научный сотрудник (в области физики и астрономии)
49389,Научный сотрудник (в области метеорологии)
49390,Научный сотрудник (в области химии)
49391,Научный сотрудник (в области геологии и геофизики)
49392,Научный сотрудник (в области математики)
49393,Научный сотрудник (в области статистики)
49394,Научный сотрудник (в области информатики и вычислительной техники)
49395,Научный сотрудник (в области биологии)
49396,Научный сотрудник (в области бактериологии и фармакологии)
49397,Научный сотрудник (в области медицины)
49398,Научный сотрудник (в области образования)
49399,Научный сотрудник (в области права)
49400,Научный сотрудник (в области экономики)
49401,Научный сотрудник (в области социологии)
49402,"Научный сотрудник (в области философии, истории и политологии)"
49403,Научный сотрудник (в области филологии)
49404,Научный сотрудник (в области психологии)
49405,Начальник автоколонны
49406,Начальник автохозяйства
49407,"Начальник агентства (рекламно-информационного, транспортно-экспедиционного и др.)"
49408,Начальник (директор) арсенала
49409,Начальник архива
49410,Начальник азровокзала
49411,Начальник аэроклуба
49412,Начальник базы (в промышленности)
49413,"Начальник базы (на транспорте, в связи, материально-техническом снабжении и сбыте)"
49414,Начальник базы (в прочих отраслях)
49415,Начальник бригады
49416,Начальник бюро (в промышленности)
49417,Начальник бюро (в строительстве)
49418,"Начальник бюро (на транспорте, в связи, материально-техническом снабжении и сбыте)"
49419,Начальник бюро (специализированного в прочих отраслях)
49420,Начальник бюро (научно-технического развития)
49421,"Начальник вагона (почтового, путеобследовательского и др.)"
49422,Начальник вахты шлюза
49423,Начальник вокзала
49424,Начальник (заведующий) гаража
49425,Начальник гидроузла (шлюза)
49426,Начальник главного управления
49427,Начальник Главного управления федерального казначейства
49428,Начальник городской телефонной сети
49429,Начальник государственной инспекции
49430,Начальник группы (в промышленности)
49431,Начальник группы (в строительстве)
49432,"Начальник группы (на транспорте, в связи, материально-техническом снабжении и сбыте)"
49433,Начальник группы (в прочих отраслях)
49434,Начальник департамента (управления) в Аппарате Правительства Российской Федерации
49435,Начальник департамента федерального органа исполнительной власти
49436,Начальник депо
49437,Начальник детского приемника-распределителя
49438,Начальник дирекции международных и туристских перевозок
49439,Начальник дирекции по изданию и экспедированию знаков почтовой оплаты
49440,Начальник дирекции по обслуживанию пассажиров
49441,Начальник дирекции строящегося метрополитена
49442,Начальник дистанции
49443,Начальник дока (докмейстер)
49444,"Начальник дороги (лесовозной, подвесной канатной и др.)"
49445,Начальник драги
49446,Начальник железной дороги
49447,Начальник запани
49448,Начальник инспекции
49449,Начальник инспекции в аппарате Счетной палаты Российской Федерации
49450,"Начальник камеры (навигационной, электрорадионавигационной и др.)"
49451,Начальник канала (группы каналов)
49452,"Начальник караула (военизированной охраны, пожарной части, службы безопасности)"
49453,Начальник карьера
49454,"Начальник кассы (билетной на вокзале, главной, городской билетной)"
49455,"Начальник клуба (дельтапланерного, служебного собаководства, спортивного, спортивно-технического, стрелково-спортивного)"
49456,"Начальник команды (военизированной,пожарной и сторожевой охраны, пожарно-спасательной, служебного собаководства)"
49457,Начальник комплекса (в промышленности)
49458,"Начальник комплекса (на транспорте, в связи, материально-техническом снабжении и сбыте)"
49459,Начальник комплекса (в прочих отраслях)
49460,"Начальник конторы (на транспорте, в связи, материально-техническом снабжении и сбыте)"
49461,Начальник конторы (в социально-бытовом обслуживании населения)
49462,Начальник конторы (в прочих отраслях)
49463,"Начальник лаборатории (в сельском, охотничьем, лесном и рыбном хозяйстве)"
49464,Начальник лаборатории (в промышленности)
49465,Начальник лаборатории (в строительстве)
49466,Начальник лаборатории (в торговле)
49467,Начальник лаборатории (на предприятиях общественного питания)
49468,"Начальник лаборатории (на транспорте, в связи, материально-техническом снабжении и сбыте)"
49469,Начальник лаборатории (на предприятиях социально-бытового обслуживания населения)
49470,Начальник лаборатории (в прочих отраслях)
49471,"Начальник лагеря (оборонно-спортивного, оздоровительного и др.)"
49472,Начальник лесничества
49473,Начальник лесного хозяйства
49474,Начальник лесобиржи
49475,Начальник лесопитомника
49476,Начальник лесопункта
49477,"Начальник летно-испытательного подразделения (базы, комплекса, станции, центра)"
49478,Начальник летно-методического кабинета
49479,Начальник лоцманской вахты
49480,Начальник льдозавода
49481,Начальник маршрута городского транспорта
49482,Начальник (заведующий) мастерской (в промышленности)
49483,"Начальник (заведующий) мастерской (на транспорте, в связи, материально-техническом снабжении и сбыте)"
49484,Начальник (заведующий) мастерской (в прочих отраслях)
49485,Начальник маяка
49486,Начальник метрополитена
49487,Начальник механизированного зернохранилища
49488,Начальник нефтегазоразведки (партии) глубокого (структурно-поискового) бурения
49489,Начальник нижнего склада
49490,Начальник объединения
49491,"Начальник отдела (в сельском, охотничьем, лесном и рыбном хозяйстве)"
49492,Начальник отдела (в промышленности)
49493,Начальник отдела (в строительстве)
49494,Начальник отдела (в торговле)
49495,Начальник отдела (на предприятиях общественного питания и в гостиницах)
49496,"Начальник отдела (на транспорте, в связи, материально-техническом снабжении и сбыте)"
49497,"Начальник отдела (на предприятиях, осуществляющих коммерческую деятельность)"
49498,Начальник отдела (на предприятиях социально-бытового обслуживания населения)
49499,Начальник отдела (специализированного в прочих отраслях)
49500,Начальник отдела (финансово-экономического и административного)
49501,Начальник отдела (управления кадрами и трудовыми отношениями)
49502,Начальник отдела (по маркетингу и сбыту продукции)
49503,Начальник отдела (рекламно-информационного)
49504,Начальник отдела (материально-технического снабжения)
49505,Начальник отдела (компьютерного обеспечения)
49506,Начальник отдела (научно-технического развития)
49507,Начальник отдела (функционального в прочих областях деятельности)
49508,Начальник отдела в аппарате Верховного Суда Российской Федерации
49509,Начальник отдела в аппарате Высшего Арбитражного Суда Российской Федерации
49510,Начальник отдела в аппарате Конституционного Суда Российской Федерации
49511,Начальник отдела в аппарате Центральной избирательной комиссии Российской Федерации
49512,Начальник отдела в составе департамента (управления) в Аппарате Правительства Российской Федерации
49513,"Начальник отдела в составе департамента, управления федерального органа исполнительной власти"
49514,Начальник отдела в составе управления Администрации Президента Российской Федерации
49515,Начальник отдела в составе управления в аппарате Верховного Суда Российской Федерации
49516,Начальник отдела в составе управления в аппарате Высшего Арбитражного Суда Российской Федерации
49517,Начальник отдела в составе управления в аппарате Генеральной прокуратуры Российской Федерации
49518,Начальник отдела в составе управления в Аппарате Государственной Думы Федерального Собрания
49519,Начальник отдела в составе управления в аппарате Конституционного Суда Российской Федерации
49520,Начальник отдела в составе управления в Аппарате Совета Федерации Федерального Собрания
49521,Начальник отдела в составе управления в аппарате Центральной избирательной комиссии Российской Федерации
49522,Начальник отдела в составе управления Президента Российской Федерации
49523,Начальник отдела федерального органа исполнительной власти
49524,Начальник отделения (в промышленности)
49525,"Начальник отделения (на транспорте, в связи, материально-техническом снабжении и сбыте)"
49526,Начальник отделения (специализированного в прочих отраслях)
49527,Начальник отделения (службы безопасности)
49528,Начальник отделения (финансово-экономического и административного)
49529,Начальник отделения (функционального в прочих областях деятельности)
49530,Начальник отряда (в сельском хозяйстве)
49531,Начальник отряда (в промышленности)
49532,Начальник отряда (на транспорте)
49533,Начальник отряда (в прочих отраслях)
49534,"Начальник охраны (объекта, участка)"
49535,"Начальник парка (машинного, понтонного, резервуарного и др.)"
49536,Начальник паромной переправы
49537,Начальник пароходства
49538,Начальник партии (в промышленности)
49539,Начальник партии (на транспорте)
49540,Начальник передвижного автоклуба
49541,Начальник площадки (в промышленности)
49542,Начальник площадки (на транспорте)
49543,"Начальник подразделения (поисково-спасательного, специализированного монтажно-эксплуатационного и др.)"
49544,"Начальник поезда (восстановительного, пассажирского, рефрижераторного и др.)"
49545,"Начальник позиции (стартовой, технической)"
49546,"Начальник порта (морского рыбного, приписного и др.)"
49547,Начальник портового надзора
49548,Начальник портового флота
49549,Начальник поста (на транспорте)
49550,Начальник поста (в прочих отраслях)
49551,Начальник поста иммиграционного контроля
49552,Начальник почтамта
49553,Начальник Приемной Государственной Думы Федерального Собрания
49554,Начальник пристани
49555,Начальник причала
49556,Начальник производства (в промышленности)
49557,Начальник производства (на транспорте)
49558,Начальник (заведующий) производственной лаборатории
49559,Начальник проходки шахты
49560,Начальник (заведующий) пункта (в сельском хозяйстве)
49561,Начальник пункта (в промышленности)
49562,Начальник пункта (на транспорте)
49563,Начальник пункта (в прочих отраслях)
49564,Начальник путевой машины
49565,Начальник радиостанции
49566,Начальник радиотелевизионной передающей станции
49567,Начальник разреза
49568,Начальник разъезда
49569,"Начальник района (грузового, нефтеналивного, сетевого и др.)"
49570,Начальник расчета пожарной машины
49571,"Начальник реактора (ускорителя, ядерно-физической установки)"
49572,"Начальник резерва бригад (кондукторских, локомотивных, рефрижераторных поездов)"
49573,Начальник резерва проводников пассажирских вагонов
49574,Начальник рудника
49575,Начальник сборной команды
49576,Начальник сектора (в сельском хозяйстве)
49577,Начальник сектора (специализированного в прочих отраслях)
49578,Начальник сектора (научно-технического развития)
49579,Начальник сектора (функционального в прочих областях деятельности)
49580,"Начальник склада (горюче-смазочных материалов, грузового, материально-технического и др.)"
49581,Начальник скотопрогонного тракта
49582,Начальник службы (в промышленности)
49583,"Начальник службы (на транспорте, в связи, материально-техническом снабжении и сбыте)"
49584,Начальник (заведующий) службы (специализированной в прочих отраслях)
49585,Начальник службы (финансово-экономической и административной)
49586,Начальник службы (материально-технического снабжения)
49587,Начальник службы (функциональной в прочих областях деятельности)
49588,Начальник службы делопроизводства в Администрации Президента Российской Федерации
49589,Начальник службы делопроизводства в Аппарате Государственной Думы Федерального Собрания
49590,Начальник службы делопроизводства в Аппарате Правительства Российской Федерации
49591,Начальник службы делопроизводства в Аппарате Совета Федерации Федерального Собрания
49592,Начальник смены (в промышленности)
49593,Начальник смены (на транспорте и в связи)
49594,Начальник смены (в прочих отраслях)
49595,Начальник смены атомной станции (дежурный диспетчер атомной станции)
49596,"Начальник сортировочной горки (автоматизированной, механизированной)"
49597,Начальник состава почтовых вагонов
49598,"Начальник состава экспедиции (зимовочного, сезонного)"
49599,Начальник сплавного рейда
49600,"Начальник станции (в сельском, охотничьем, лесном и рыбном хозяйстве)"
49601,Начальник станции (в промышленности)
49602,Начальник станции (на транспорте и в связи)
49603,Начальник станции (в прочих отраслях)
49604,Начальник стационарной платформы (в разведочном и эксплуатационном бурении)
49605,Начальник (директор) судоверфи
49606,Начальник сушильно-очистительной башни
49607,Начальник таможни
49608,Начальник телеграфа
49609,Начальник (заведующий) типографии
49610,Начальник тони
49611,Начальник трудовой колонии для несовершеннолетних
49612,Начальник тюрьмы
49613,Начальник тяговой подстанции
49614,"Начальник узла (радионавигации и радиолокации, связи, телефонного и др.)"
49615,"Начальник управления (в сельском, охотничьем, лесном и рыбном хозяйстве)"
49616,Начальник управления (в промышленности)
49617,Начальник управления (специализированного в прочих отраслях)
49618,Начальник управления Администрации Президента Российской Федерации
49619,Начальник управления в аппарате Верховного Суда Российской Федерации
49620,Начальник управления в аппарате Высшего Арбитражного Суда Российской Федерации
49621,Начальник управления в аппарате Генеральной Прокуратуры Российской Федерации
49622,Начальник управления в Аппарате Государственной Думы Федерального Собрания
49623,Начальник управления в аппарате Конституционного Суда Российской Федерации
49624,Начальник управления в Аппарате Совета Федерации Федерального Собрания
49625,Начальник управления в аппарате Центральной избирательной комиссии Российской Федерации
49626,Начальник управления Президента Российской Федерации
49627,Начальник управления федерального органа исполнительной власти
49628,Начальник управления федерального органа исполнительной власти ¦ член коллегии
49629,"Начальник установки (буровой, газодобывающей, кислородной, обогатительной, регенерационной, углекислотной и др.)"
49630,"Начальник участка (в сельском, охотничьем, лесном и рыбном хозяйстве)"
49631,Начальник участка (в промышленности)
49632,Начальник участка (в строительстве)
49633,Начальник участка (в прочих отраслях)
49634,Начальник (заведующий) учебного полигона
49635,Начальник учебного пункта (городка)
49636,Начальник училища
49637,Начальник фабрики
49638,Начальник федерального надзора
49639,"Начальник филиала (на транспорте, в связи, материально-техническом снабжении и сбыте)"
49640,Начальник филиала (в прочих отраслях)
49641,Начальник хозяйства (в промышленности)
49642,Начальник хозяйства (на предприятиях социально-бытового обслуживания населения)
49643,Начальник центра (на транспорте и в связи)
49644,Начальник центра (в прочих отраслях)
49645,Начальник центральной заводской лаборатории
49646,Начальник цеха
49647,Начальник части (в промышленности)
49648,Начальник части (специализированной в прочих отраслях)
49649,Начальник части (финансово-экономической и административной)
49650,Начальник шахты
49651,"Начальник школы (начальствующего состава, технической)"
49652,"Начальник штаба (авиационного, гражданской обороны, предприятия, училища)"
49653,Начальник экспедиции (в сельском хозяйстве)
49654,Начальник экспедиции (в промышленности)
49655,Начальник экспедиции (в прочих отраслях)
49656,Начальник элеватора
49657,Начальник электронно-вычислительной машины
49658,Начальник электроподстанции
49659,Начальник электростанции
49660,"Начальник эстакады (наливной, реагентного хозяйства)"
49661,Нормировщик
49662,Нотариус
49663,Обозреватель
49664,Обозреватель политический
49665,Обозреватель по экономическим вопросам
49666,Океанолог
49667,Оператор бюро информации о подходе и прибытии грузов
49668,Оператор бюро по учету перехода вагонов
49669,Оператор вагонного депо
49670,Оператор видеозаписи
49671,Оператор диспетчерского тренажера
49672,"Оператор диспетчерской движения и погрузочно-разгрузочных работ на автомобильном (морском, речном) транспорте"
49673,Оператор диспетчерской (производственно-диспетчерской) службы
49674,Оператор звукозаписи
49675,Оператор-инструктор бортовой
49676,Оператор-испытатель бортовой
49677,Оператор механизированного расчета в гостинице
49678,Оператор наземных средств управления беспилотным летательным аппаратом
49679,Оператор по диспетчерскому обслуживанию лифтов
49680,Оператор по обработке перевозочных документов
49681,Оператор при дежурном по локомотивному депо
49682,Оператор при дежурном помощнике начальника оперативно-распорядительного отдела управления железной дороги
49683,Оператор при дежурном по отделению железной дороги
49684,Оператор при дежурном по станции
49685,Оператор при маневровом диспетчере железнодорожной станции
49686,Оператор промывочно-пропарочной станции
49687,Оператор тележурналистского комплекта
49688,Оператор электродепо метрополитена
49689,Оптометрист
49690,Организатор путешествий (экскурсий)
49691,Организатор ритуала
49692,"Оргсекретарь (ассоциации, союза, федерации)"
49693,Орнитолог
49694,Ответственный дежурный по министерству (ведомству)
49695,Ответственный редактор
49696,Ответственный секретарь
49697,Ответственный секретарь коллегии
49698,Ответственный секретарь структурного агентства (редакции)
49699,Ответственный секретарь суда
49700,Охотовед
49701,Охранник
49702,Оценщик
49703,Оценщик интеллектуальной собственности
49704,Оценщик (эксперт по оценке имущества)
49705,Палеограф
49706,Палеонтолог
49707,Парашютист-испытатель
49708,Парашютист-спасатель
49709,Парашютист-укладчик парашютов
49710,Паспортист
49711,Педагог дополнительного образования
49712,Педагог-организатор
49713,Педагог-психолог
49714,Педагог социальный
49715,Первый заместитель Председателя Верховного Суда Российской Федерации
49716,Первый заместитель Председателя Высшего Арбитражного Суда Российской Федерации
49717,Первый заместитель Председателя Государственной Думы Федерального Собрания
49718,Первый заместитель Председателя Правительства Российской Федерации
49719,Первый заместитель Руководителя Администрации Президента Российской Федерации
49720,Первый заместитель Руководителя Аппарата Государственной Думы Федерального Собрания
49721,Первый заместитель Руководителя Аппарата Правительства Российской Федерации
49722,Первый заместитель Руководителя Аппарата Совета Федерации Федерального Собрания
49723,Первый заместитель руководителя федерального органа исполнительной власти (кроме федерального министерства)
49724,Первый заместитель Секретаря Совета Безопасности Российской Федерации
49725,Первый заместитель федерального министра
49726,Первый помощник Президента Российской Федерации
49727,Переводчик
49728,Переводчик-дактилолог
49729,Переводчик синхронный
49730,Переводчик технической литературы
49731,Переписчик нот
49732,Переписчик нот по Брайлю
49733,Петрограф
49734,Пилот
49735,Пилот-инструктор
49736,Планшетист
49737,Поверенный в делах Российской Федерации
49738,Полномочный представитель Правительства Российской Федерации
49739,Полномочный представитель Президента Российской Федерации
49740,Помощник врача-паразитолога
49741,Помощник врача-эпидемиолога
49742,Помощник председателя суда
49743,Помощник прокурора
49744,Помощник (советник) аудитора Счетной палаты Российской Федерации
49745,Помощник (советник) заместителя Председателя Верховного Суда Российской Федерации
49746,Помощник (советник) заместителя Председателя Высшего Арбитражного Суда Российской Федерации
49747,Помощник (советник) заместителя Председателя Государственной Думы Федерального Собрания
49748,Помощник (советник) заместителя Председателя Конституционного Суда Российской Федерации
49749,Помощник (советник) Заместителя Председателя Правительства Российской Федерации
49750,Помощник (советник) заместителя Председателя Совета Федерации Федерального Собрания
49751,Помощник (советник) заместителя Председателя Центральной избирательной комиссии Российской Федерации
49752,Помощник (советник) первого заместителя Председателя Верховного Суда Российской Федерации
49753,Помощник (советник) первого заместителя Председателя Высшего Арбитражного Суда Российской Федерации
49754,Помощник (советник) первого заместителя Председателя Государственной Думы Федерального Собрания
49755,Помощник (советник) Первого заместителя Председателя Правительства Российской Федерации
49756,Помощник (советник) Председателя Верховного Суда Российской Федерации
49757,Помощник (советник) Председателя Высшего Арбитражного Суда Российской Федерации
49758,Помощник (советник) Председателя Государственной Думы Федерального Собрания
49759,Помощник (советник) Председателя Конституционного Суда Российской Федерации
49760,Помощник (советник) Председателя Правительства Российской Федерации
49761,Помощник (советник) Председателя Совета Федерации Федерального Собрания
49762,Помощник (советник) Председателя Центральной избирательной комиссии Российской Федерации
49763,Помощник (советник) Председателя Счетной палаты Российской Федерации
49764,Помощник (советник) Президента Российской Федерации
49765,Помощник (советник) руководителя федерального органа исполнительной власти (кроме федерального министерства)
49766,Помощник (советник) судьи Высшего Арбитражного Суда Российской Федерации
49767,Помощник (советник) судьи Верховного Суда Российской Федерации
49768,Помощник (советник) судьи Конституционного Суда Российской Федерации
49769,Помощник (советник) судьи-секретаря Конституционного Суда Российской Федерации
49770,Помощник (советник) федерального министра
49771,Помощник энтомолога
49772,Портье
49773,Посланник
49774,Чрезвычайный и Полномочный Посол Российской Федерации (в иностранном государстве)
49775,Посол по особым поручениям
49776,Постановщик трюков
49777,Почвовед
49778,Почвовед (средней квалификации)
49779,"Председатель ассоциации (конфедерации, федерации) (общественно-экономической организации)"
49780,"Председатель ассоциации (конфедерации, федерации) (гуманитарной или другой специальной организации)"
49781,Председатель Верховного Суда Российской Федерации
49782,Председатель Высшего Арбитражного Суда Российской Федерации
49783,Председатель государственного комитета
49784,Председатель Государственной Думы Федерального Собрания
49785,Председатель государственной телерадиокомпании
49786,Председатель комитета (комиссии)
49787,Председатель комитета (комиссии) Государственной Думы Федерального Собрания
49788,Председатель комитета (комиссии) Совета Федерации Федерального Собрания
49789,Председатель Конституционного Суда Российской Федерации
49790,"Председатель кооператива (в сельском, охотничьем, лесном и рыбном хозяйстве)"
49791,Председатель кооператива (в промышленности)
49792,Председатель кооператива (в строительстве)
49793,Председатель кооператива (в торговле)
49794,Председатель кооператива (в общественном питании и гостиничном обслуживании)
49795,"Председатель кооператива (на транспорте, в связи, материально-техническом снабжении и сбыте)"
49796,Председатель кооператива (в коммерческой деятельности)
49797,Председатель кооператива (в социально-бытовом обслуживании населения)
49798,Председатель кооператива (в прочих отраслях)
49799,Председатель объединения
49800,Председатель отделения
49801,Председатель подкомитета комитета Государственной Думы Федерального Собрания
49802,Председатель Правительства Российской Федерации
